"STATION","DATE","PRCP","TMAX","TMIN"
"USW00094995","2016-01-06","0.01","35","32"
"USW00094995","2016-01-07","0.50","34","32"
"USW00094995","2016-01-08","0.13","33","24"
"USW00094995","2016-01-09","0.00","24","-1"
"USW00094995","2016-01-10","0.00","20","-3"
"USW00094995","2016-01-11","0.00","36","18"
"USW00094995","2016-01-12","0.00","35","7"
"USW00094995","2016-01-13","0.00","49","19"
"USW00094995","2016-01-14","0.00","53","33"
"USW00094995","2016-01-15","0.00","37","17"
"USW00094995","2016-01-16","0.07","33","7"
"USW00094995","2016-01-17","0.01","9","-9"
"USW00094995","2016-01-18","0.00","21","-8"
"USW00094995","2016-01-19","0.13","23","17"
"USW00094995","2016-01-20","0.00","29","20"
"USW00094995","2016-01-21","0.00","28","21"
"USW00094995","2016-01-22","0.00","26","21"
"USW00094995","2016-01-23","0.00","29","21"
"USW00094995","2016-01-24","0.00","37","20"
"USW00094995","2016-01-25","0.15","30","26"
"USW00094995","2016-01-26","0.00","35","16"
"USW00094995","2016-01-27","0.00","42","15"
"USW00094995","2016-01-28","0.00","44","27"
"USW00094995","2016-01-29","0.00","52","29"
"USW00094995","2016-01-30","0.00","53","27"
"USW00094995","2016-01-31","0.00","51","27"
"USW00094995","2016-02-01","0.02","40","22"
"USW00094995","2016-02-02","0.99","35","27"
"USW00094995","2016-02-03","0.00","27","9"
"USW00094995","2016-02-04","0.00","29","10"
"USW00094995","2016-02-05","0.05","35","11"
"USW00094995","2016-02-06","0.00","40","16"
"USW00094995","2016-02-07","0.00","44","29"
"USW00094995","2016-02-08","0.00","34","28"
"USW00094995","2016-02-09","0.00","28","15"
"USW00094995","2016-02-10","0.00","39","21"
"USW00094995","2016-02-11","0.00","29","17"
"USW00094995","2016-02-12","0.00","29","14"
"USW00094995","2016-02-13","0.00","20","14"
"USW00094995","2016-02-14","0.00","41","17"
"USW00094995","2016-02-15","0.00","50","24"
"USW00094995","2016-02-16","0.00","41","30"
"USW00094995","2016-02-17","0.00","53","28"
"USW00094995","2016-02-18","0.00","70","38"
"USW00094995","2016-02-19","0.00","68","46"
"USW00094995","2016-02-20","0.00","58","28"
"USW00094995","2016-02-21","0.00","56","31"
"USW00094995","2016-02-22","0.00","45","37"
"USW00094995","2016-02-23","0.00","51","26"
"USW00094995","2016-02-24","0.04","46","26"
"USW00094995","2016-02-25","0.01","37","22"
"USW00094995","2016-02-26","0.00","56","21"
"USW00094995","2016-02-27","0.00","76","25"
"USW00094995","2016-02-28","0.00","59","29"
"USW00094995","2016-02-29","0.00","67","28"
"USW00094995","2016-03-01","0.00","32","18"
"USW00094995","2016-03-02","0.00","62","19"
"USW00094995","2016-03-03","0.00","47","23"
"USW00094995","2016-03-04","0.00","61","21"
"USW00094995","2016-03-05","0.00","66","24"
"USW00094995","2016-03-06","0.00","76","43"
"USW00094995","2016-03-07","0.00","80","53"
"USW00094995","2016-03-08","0.00","65","43"
"USW00094995","2016-03-09","0.00","62","28"
"USW00094995","2016-03-10","0.00","69",
"USW00094995","2016-03-11","0.00","74","38"
"USW00094995","2016-03-12","0.06","55","38"
"USW00094995","2016-03-13","0.00","66","49"
"USW00094995","2016-03-14","0.63","76","46"
"USW00094995","2016-03-15","0.00","57","40"
"USW00094995","2016-03-16","0.00","59","34"
"USW00094995","2016-03-17","0.00","59","29"
"USW00094995","2016-03-18","0.00","48","28"
"USW00094995","2016-03-19","0.03","42","26"
"USW00094995","2016-03-20","0.00","47","23"
"USW00094995","2016-03-21","0.00","70","30"
"USW00094995","2016-03-22","0.00","68","53"
"USW00094995","2016-03-23","0.01","64","34"
"USW00094995","2016-03-24","0.02","48","21"
"USW00094995","2016-03-25","0.00","60","20"
"USW00094995","2016-03-26","0.43","49","32"
"USW00094995","2016-03-27","0.00","52","29"
"USW00094995","2016-03-28","0.00","71","31"
"USW00094995","2016-03-29","0.00","68","42"
"USW00094995","2016-03-30","0.01","79","49"
"USW00094995","2016-03-31","0.00","57","42"
"USW00094995","2016-04-01","0.07","44","26"
"USW00094995","2016-04-02","0.00","62",
"USW00094995","2016-04-03","0.00","85","44"
"USW00094995","2016-04-04","0.00","61",
"USW00094995","2016-04-05","0.00","79","41"
"USW00094995","2016-04-06","0.00","63","38"
"USW00094995","2016-04-07","0.00","61","30"
"USW00094995","2016-04-08","0.00","60","29"
"USW00094995","2016-04-09","0.00","62","24"
"USW00094995","2016-04-10","0.00","70","42"
"USW00094995","2016-04-11","0.00","57",
"USW00094995","2016-04-12","0.00","69","24"
"USW00094995","2016-04-13","0.00","78","43"
"USW00094995","2016-04-14","0.00","78",
"USW00094995","2016-04-15","0.00","80","48"
"USW00094995","2016-04-16","0.00","73","55"
"USW00094995","2016-04-17","0.21","74","58"
"USW00094995","2016-04-18","1.18",,"47"
"USW00094995","2016-04-19","0.00","60","48"
"USW00094995","2016-04-20","1.07","63","50"
"USW00094995","2016-04-21","0.04","71","51"
"USW00094995","2016-04-22","0.00","68","41"
"USW00094995","2016-04-23","0.00","81","48"
"USW00094995","2016-04-24","0.13","84","57"
"USW00094995","2016-04-25","0.00","75","48"
"USW00094995","2016-04-26","0.46","75","52"
"USW00094995","2016-04-27","0.31","65","45"
"USW00094995","2016-04-28","0.01","52","46"
"USW00094995","2016-04-29","0.02","49","44"
"USW00094995","2016-04-30","0.90","52","45"
"USW00094995","2016-05-01","0.06","50","44"
"USW00094995","2016-05-02","0.00","64","44"
"USW00094995","2016-05-03","0.00","72","39"
"USW00094995","2016-05-04","0.00","72","43"
"USW00094995","2016-05-05","0.00","78","38"
"USW00094995","2016-05-06","0.00","86","53"
"USW00094995","2016-05-07","0.00","76","56"
"USW00094995","2016-05-08","0.44","76","53"
"USW00094995","2016-05-09","2.70",,"52"
"USW00094995","2016-05-10","0.17","77",
"USW00094995","2016-05-11","0.57",,"53"
"USW00094995","2016-05-12","0.00","70","46"
"USW00094995","2016-05-13","0.00","76","42"
"USW00094995","2016-05-14","0.00","61","36"
"USW00094995","2016-05-15","0.00","64","35"
"USW00094995","2016-05-16","0.33","53","47"
"USW00094995","2016-05-17","0.00","67","44"
"USW00094995","2016-05-18","0.00","71","42"
"USW00094995","2016-05-19","0.00","70","49"
"USW00094995","2016-05-20","0.00","66","53"
"USW00094995","2016-05-21","0.00","76","48"
"USW00094995","2016-05-22","0.00","84","55"
"USW00094995","2016-05-23","0.74","77",
"USW00094995","2016-05-24","0.01","81","58"
"USW00094995","2016-05-25","0.26","78","61"
"USW00094995","2016-05-26","1.44","83","55"
"USW00094995","2016-05-27","0.64","76","58"
"USW00094995","2016-05-28","0.00","76","57"
"USW00094995","2016-05-29","0.00","85","54"
"USW00094995","2016-05-30","0.00","86","56"
